SVI_ID,Image Name,Content,Language,Language-full,Longitude,Latitude,Category,full_stree,l_zip,post_type,NTAName
1904,brand sign_1904E_.jpg;scaffold sign_1904E_.jpg;brand sign_1904E_2.jpg,ARY CIRCUIT BREAKERS FUSES SAFETY SWITCHES TING BS STS;ARY E CIRCUIT BREAKERS FUSES SAFETY SWITCHES TING BS STS 129-10;ELECT 718-4-;ARY CIRCUIT BREAKERS FUSES SAFETY SWITCHES TING BS STS;ARY E CIRCUIT BREAKERS FUSES SAFETY SWITCHES TING BS STS 129-10;ELECT 718-4-,en;en;en,English;English;English;English;English;English,-73.82307464,40.70353448,brand sign;scaffold sign;brand sign;brand sign;scaffold sign;brand sign,HILLSIDE AVE,11418,AVE,Kew Gardens
1905,brand sign_1905E_.jpg,CENTER;CENTER,en,English;English,-73.82290266,40.70357404,brand sign;brand sign,HILLSIDE AVE,11418,AVE,Kew Gardens
1906,,,,,-73.82273068,40.70361359,,HILLSIDE AVE,11415,AVE,Richmond Hill
1907,,,,,-73.82255792,40.7036508,,HILLSIDE AVE,11415,AVE,Kew Gardens
1908,one way sign_1908E_.jpg,M ONE W;M ONE W,en,English;English,-73.82238047,40.70367109,one way sign;one way sign,HILLSIDE AVE,11418,AVE,Kew Gardens
1909,,,,,-73.82220173,40.70368493,,HILLSIDE AVE,11418,AVE,Kew Gardens
1910,,,,,-73.82202283,40.70369746,,HILLSIDE AVE,11418,AVE,Kew Gardens
1911,,,,,-73.82184383,40.70370915,,HILLSIDE AVE,11418,AVE,Kew Gardens
1912,for lease sign_1912E_.jpg;brand sign_1912E_.jpg,Mart RDE kamie CANDY COFFEE SODA BEER CIGARETTES NEWSPAPER;FAIR SOMME;Mart RDE kamie CANDY COFFEE SODA BEER CIGARETTES NEWSPAPER;FAIR SOMME,en;fr,English;French;English;French,-73.82166482,40.70372085,for lease sign;brand sign;for lease sign;brand sign,HILLSIDE AVE,11418,AVE,Kew Gardens
1913,parking regulation sign_1913E_.jpg,S Hey ®;S Hey ®,en,English;English,-73.82148587,40.70373297,parking regulation sign;parking regulation sign,131 ST,11415,ST,Kew Gardens
1914,,,,,-73.82130703,40.70374608,,HILLSIDE AVE,11418,AVE,Kew Gardens
1915,,,,,-73.8211282,40.70375919,,HILLSIDE AVE,11418,AVE,Kew Gardens
1916,,,,,-73.82094936,40.7037723,,HILLSIDE AVE,11418,AVE,Kew Gardens
1917,,,,,-73.82077053,40.70378541,,HILLSIDE AVE,11418,AVE,Kew Gardens
1918,,,,,-73.82059169,40.70379852,,HILLSIDE AVE,11418,AVE,Kew Gardens
1919,brand sign_1919E_3.jpg;brand sign_1919E_2.jpg;brand sign_1919E_4.jpg;brand sign_1919E_.jpg,ORILLS TIRE SH NEW & USED FLAT FIX RIMS;FLATS FIXED;NEW & USED RIMS WHEEL BALANCING;WE FIN PAN NOTES & COMPUTER WHEEL RAP TOCK BALANGER 132-08;ORILLS TIRE SH NEW & USED FLAT FIX RIMS;FLATS FIXED;NEW & USED RIMS WHEEL BALANCING;WE FIN PAN NOTES & COMPUTER WHEEL RAP TOCK BALANGER 132-08,en;en;en;en,English;English;English;English;English;English;English;English,-73.82041286,40.70381163,brand sign;brand sign;brand sign;brand sign;brand sign;brand sign;brand sign;brand sign,HILLSIDE AVE,11418,AVE,Kew Gardens
1920,brand sign_1920E_.jpg,Foreign Books;Foreign Books,en,English;English,-73.82023401,40.70382463,brand sign;brand sign,KEW GARDENS RD,11418,RD,Kew Gardens
1921,,,,,-73.82005508,40.70383697,,HILLSIDE AVE,11418,AVE,Kew Gardens
1922,,,,,-73.81987615,40.70384932,,HILLSIDE AVE,11418,AVE,Kew Gardens
1923,,,,,-73.81969722,40.70386166,,HILLSIDE AVE,11418,AVE,Kew Gardens
1924,street name sign_1924E_.jpg,Hillside;Hillside,en,English;English,-73.81951808,40.70387183,street name sign;street name sign,KEW GARDENS RD,11418,RD,Kew Gardens
1925,,,,,-73.81933871,40.70387971,,KEW GARDENS RD,11418,RD,Kew Gardens
1926,,,,,-73.81915966,40.70389077,,HILLSIDE AVE,11418,AVE,Kew Gardens
1927,,,,,-73.8189807,40.7039029,,HILLSIDE AVE,11418,AVE,Kew Gardens
1928,brand sign_1928E_3.jpg,CONT COORD R& AUTO REPAIR SHEA T-SAL;CONT COORD R& AUTO REPAIR SHEA T-SAL,en,English;English,-73.81880175,40.70391502,brand sign;brand sign,HILLSIDE AVE,11418,AVE,Kew Gardens
1929,,,,,-73.81862279,40.70392715,,HILLSIDE AVE,11418,AVE,Kew Gardens
1930,brand sign_1930E_.jpg,LAW OFFIC;LAW OFFIC,en,English;English,-73.81844384,40.70393928,brand sign;brand sign,HILLSIDE AVE,11418,AVE,Kew Gardens
1931,,,,,-73.8182649,40.70395159,,HILLSIDE AVE,11418,AVE,Kew Gardens
1932,,,,,-73.81808601,40.7039642,,HILLSIDE AVE,11418,AVE,Kew Gardens
1933,,,,,-73.81790711,40.70397682,,HILLSIDE AVE,11418,AVE,Kew Gardens
1934,,,,,-73.81772821,40.70398943,,HILLSIDE AVE,11418,AVE,Kew Gardens
1935,,,,,-73.81754932,40.70400205,,HILLSIDE AVE,11435,AVE,Kew Gardens
1936,,,,,-73.8173705,40.70401532,,HILLSIDE AVE,11435,AVE,Kew Gardens
1937,,,,,-73.81719169,40.70402858,,HILLSIDE AVE,11435,AVE,Jamaica Hills-Briarwood
1938,,,,,-73.81701287,40.70404185,,HILLSIDE AVE,11435,AVE,Jamaica Hills-Briarwood
1939,,,,,-73.81683405,40.70405512,,HILLSIDE AVE,11435,AVE,Jamaica Hills-Briarwood
1940,,,,,-73.81665524,40.70406838,,HILLSIDE AVE,11435,AVE,Jamaica Hills-Briarwood
1941,,,,,-73.81647642,40.70408165,,HILLSIDE AVE,11435,AVE,Jamaica Hills-Briarwood
1942,,,,,-73.81643393,40.70414969,,138 ST,11435,ST,Jamaica Hills-Briarwood
1943,brand sign_1943E_.jpg,ASH IT;ASH IT,en,English;English,-73.81652038,40.70426955,brand sign;brand sign,138 ST,11435,ST,Jamaica Hills-Briarwood
1944,brand sign_1944E_.jpg,CAR WASH;CAR WASH,en,English;English,-73.81660683,40.70438941,brand sign;brand sign,138 ST,11435,ST,Jamaica Hills-Briarwood
1945,,,,,-73.81669328,40.70450927,,138 ST,11435,ST,Jamaica Hills-Briarwood
1946,,,,,-73.81677973,40.70462913,,138 ST,11435,ST,Jamaica Hills-Briarwood
1947,,,,,-73.81686548,40.70474926,,138 ST,11435,ST,Jamaica Hills-Briarwood
1948,,,,,-73.81694749,40.70487092,,138 ST,11435,ST,Jamaica Hills-Briarwood
1949,,,,,-73.8170295,40.70499257,,138 ST,11435,ST,Jamaica Hills-Briarwood
1950,brand sign_1950E_2.jpg,SIT US AT WWW.TEACHERSFCU.ORG;SIT US AT WWW.TEACHERSFCU.ORG,en,English;English,-73.81711151,40.70511422,brand sign;brand sign,138 ST,11435,ST,Jamaica Hills-Briarwood
1951,brand sign_1951E_.jpg,VISIT US AT WWW.TEACHERSFCU.ORG;VISIT US AT WWW.TEACHERSFCU.ORG,en,English;English,-73.81719352,40.70523587,brand sign;brand sign,138 ST,11435,ST,Jamaica Hills-Briarwood
1952,,,,,-73.81727553,40.70535752,,138 ST,11435,ST,Jamaica Hills-Briarwood
1953,,,,,-73.81735754,40.70547917,,138 ST,11435,ST,Jamaica Hills-Briarwood
1954,,,,,-73.81743954,40.70560082,,138 ST,11435,ST,Jamaica Hills-Briarwood
1955,,,,,-73.81752155,40.70572247,,138 ST,11435,ST,Jamaica Hills-Briarwood
1956,,,,,-73.81760356,40.70584412,,138 ST,11435,ST,Jamaica Hills-Briarwood
1957,,,,,-73.81768557,40.70596577,,87 AVE,11435,AVE,Jamaica Hills-Briarwood
1958,,,,,-73.81776757,40.70608742,,138 ST,11435,ST,Jamaica Hills-Briarwood
1959,,,,,-73.81784958,40.70620907,,138 ST,11435,ST,Jamaica Hills-Briarwood
1960,,,,,-73.81793158,40.70633072,,138 ST,11435,ST,Jamaica Hills-Briarwood
1961,,,,,-73.81801359,40.70645237,,138 ST,11435,ST,Jamaica Hills-Briarwood
1962,parking regulation sign_1962E_.jpg,NO PARKING Star;NO PARKING Star,en,English;English,-73.81809559,40.70657402,parking regulation sign;parking regulation sign,138 ST,11435,ST,Jamaica Hills-Briarwood
1963,,,,,-73.8181776,40.70669567,,138 ST,11435,ST,Jamaica Hills-Briarwood
1964,,,,,-73.8182596,40.70681732,,138 ST,11435,ST,Jamaica Hills-Briarwood
1965,,,,,-73.8183416,40.70693897,,138 ST,11435,ST,Jamaica Hills-Briarwood
1966,,,,,-73.81842361,40.70706062,,138 ST,11435,ST,Jamaica Hills-Briarwood
1967,,,,,-73.81850561,40.70718227,,138 ST,11435,ST,Jamaica Hills-Briarwood
1968,one way sign_1968E_.jpg;brand sign_1968E_.jpg,ONE WAY;ONE WAY;ONE WAY;ONE WAY,en;en,English;English;English;English,-73.81858293,40.70730524,one way sign;brand sign;one way sign;brand sign,138 ST,11435,ST,Jamaica Hills-Briarwood
1969,,,,,-73.81862457,40.70743824,,138 ST,11415,ST,Jamaica Hills-Briarwood
1970,,,,,-73.81866622,40.70757123,,138 ST,11415,ST,Jamaica Hills-Briarwood
1971,,,,,-73.81870786,40.70770423,,,,,Jamaica Hills-Briarwood
1972,,,,,-73.8187495,40.70783723,,,,,Jamaica Hills-Briarwood
1973,,,,,-73.81879114,40.70797023,,,,,Jamaica Hills-Briarwood
1974,,,,,-73.81883278,40.70810322,,,,,Jamaica Hills-Briarwood
1975,,,,,-73.81887442,40.70823622,,,,,Jamaica Hills-Briarwood
1976,,,,,-73.81891606,40.70836922,,,,,Jamaica Hills-Briarwood
1977,,,,,-73.8189577,40.70850221,,,,,Jamaica Hills-Briarwood
1978,,,,,-73.81899934,40.70863521,,,,,Jamaica Hills-Briarwood
1979,,,,,-73.81904099,40.7087682,,138 ST,11415,ST,Jamaica Hills-Briarwood
1980,,,,,-73.81908263,40.7089012,,138 ST,11415,ST,Jamaica Hills-Briarwood
1981,brand sign_1981E_.jpg;brand sign_1981E_3.jpg,Natural Markelof 101 On 7--;BRIARWOOD LIQUOR WINE 716 27-0:21;Natural Markelof 101 On 7--;BRIARWOOD LIQUOR WINE 716 27-0:21,en;en,English;English;English;English,-73.81912427,40.70903419,brand sign;brand sign;brand sign;brand sign,QUEENS BLVD,11435,BLVD,Jamaica Hills-Briarwood
1982,brand sign_1982E_.jpg,FRANT Manson PHARMACY LIQUOR WINE C;FRANT Manson PHARMACY LIQUOR WINE C,en,English;English,-73.81912358,40.7091703,brand sign;brand sign,MAIN ST,11435,ST,Jamaica Hills-Briarwood
1983,,,,,-73.8191128,40.70930664,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
1984,,,,,-73.81908421,40.70944162,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
1985,,,,,-73.81905562,40.70957659,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
1986,,,,,-73.81902703,40.70971156,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
1987,brand sign_1987E_.jpg,Laundromat;Laundromat,en,English;English,-73.81899844,40.70984654,brand sign;brand sign,MAIN ST,11435,ST,Jamaica Hills-Briarwood
1988,one way sign_1988E_.jpg,ONE WAY J;ONE WAY J,en,English;English,-73.81896985,40.70998151,one way sign;one way sign,MAIN ST,11435,ST,Jamaica Hills-Briarwood
1989,,,,,-73.81894126,40.71011649,,MANTON ST,11435,ST,Jamaica Hills-Briarwood
1990,,,,,-73.81886311,40.71023906,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
1991,,,,,-73.81878091,40.71036063,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
1992,,,,,-73.8186987,40.71048219,,,,,Jamaica Hills-Briarwood
1993,,,,,-73.81861649,40.71060375,,,,,Jamaica Hills-Briarwood
1994,,,,,-73.81853428,40.71072532,,,,,Jamaica Hills-Briarwood
1995,,,,,-73.81845208,40.71084688,,,,,Jamaica Hills-Briarwood
1996,,,,,-73.81836987,40.71096844,,,,,Jamaica Hills-Briarwood
1997,,,,,-73.81828766,40.71109001,,,,,Jamaica Hills-Briarwood
1998,,,,,-73.81820545,40.71121157,,,,,Jamaica Hills-Briarwood
1999,,,,,-73.81812324,40.71133313,,,,,Jamaica Hills-Briarwood
2000,,,,,-73.81804104,40.71145469,,,,,Jamaica Hills-Briarwood
2001,,,,,-73.81795883,40.71157625,,,,,Jamaica Hills-Briarwood
2002,,,,,-73.81787662,40.71169781,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2003,,,,,-73.81779441,40.71181937,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2004,,,,,-73.81771221,40.71194094,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2005,,,,,-73.81763,40.7120625,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2006,,,,,-73.81754779,40.71218406,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2007,,,,,-73.81746558,40.71230562,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2008,one way sign_2008E_.jpg,ONE WAY;ONE WAY,en,English;English,-73.81736885,40.71242058,one way sign;one way sign,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2009,,,,,-73.81727306,40.71253572,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2010,one way sign_2010E_.jpg,ON WAY HTT;ON WAY HTT,en,English;English,-73.81720482,40.71266218,one way sign;one way sign,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2011,,,,,-73.81713657,40.71278864,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2012,,,,,-73.81706833,40.71291511,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2013,,,,,-73.81700008,40.71304157,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2014,,,,,-73.81693183,40.71316803,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2015,,,,,-73.81686359,40.71329449,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2016,bus stop sign_2016E_.jpg,On 111 20;On 111 20,en,English;English,-73.81679534,40.71342096,bus stop sign;bus stop sign,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2017,,,,,-73.8167271,40.71354742,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2018,,,,,-73.81665885,40.71367388,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2019,,,,,-73.8165906,40.71380034,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2020,,,,,-73.81652236,40.7139268,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2021,,,,,-73.81645411,40.71405326,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2022,one way sign_2022E_.jpg,ONE WAY;ONE WAY,en,English;English,-73.81638587,40.71417972,one way sign;one way sign,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2023,street name sign_2023E_.jpg,Main;Main,en,English;English,-73.81635197,40.71431242,street name sign;street name sign,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2024,,,,,-73.81633777,40.7144487,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2025,,,,,-73.81632357,40.71458498,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2026,,,,,-73.81630937,40.71472126,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2027,,,,,-73.81629517,40.71485754,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2028,,,,,-73.8162858,40.71499394,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2029,,,,,-73.81628744,40.71513064,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2030,,,,,-73.81628907,40.71526734,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2031,,,,,-73.81629071,40.71540404,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2032,,,,,-73.81629234,40.71554074,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2033,one way sign_2033E_.jpg,180 ONE WAY;180 ONE WAY,en,English;English,-73.81629435,40.71567743,one way sign;one way sign,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2034,,,,,-73.81629818,40.71581411,,MAIN ST,11435,ST,Jamaica Hills-Briarwood
2035,,,,,-73.816302,40.71595078,,MAIN ST,11435,ST,Kew Gardens Hills
2036,one way sign_2036E_.jpg,ONE WAY;ONE WAY,en,English;English,-73.81631495,40.71608689,one way sign;one way sign,MAIN ST,11435,ST,Kew Gardens Hills
2037,,,,,-73.8163402,40.71622223,,MAIN ST,11435,ST,Kew Gardens Hills
2038,,,,,-73.81636546,40.71635758,,MAIN ST,11435,ST,Kew Gardens Hills
2039,,,,,-73.8164316,40.71648454,,MAIN ST,11435,ST,Kew Gardens Hills
2040,,,,,-73.81649917,40.7166112,,MAIN ST,11435,ST,Kew Gardens Hills
2041,,,,,-73.81656673,40.71673787,,MAIN ST,11435,ST,Kew Gardens Hills
2042,,,,,-73.81663429,40.71686454,,MAIN ST,11435,ST,Kew Gardens Hills
2043,,,,,-73.81670185,40.71699121,,MAIN ST,11435,ST,Kew Gardens Hills
2044,,,,,-73.81676941,40.71711788,,MAIN ST,11435,ST,Kew Gardens Hills
2045,,,,,-73.81683698,40.71724454,,MAIN ST,11435,ST,Kew Gardens Hills
2046,,,,,-73.81690454,40.71737121,,MAIN ST,11435,ST,Kew Gardens Hills
2047,,,,,-73.8169721,40.71749788,,MAIN ST,11435,ST,Kew Gardens Hills
2048,,,,,-73.81703966,40.71762454,,MAIN ST,11367,ST,Kew Gardens Hills
2049,,,,,-73.81710028,40.7177532,,MAIN ST,11367,ST,Kew Gardens Hills
2050,brand sign_2050E_.jpg;brand sign_2050E_2.jpg,CHASE;DUNKING DONUTS;CHASE;DUNKING DONUTS,en;en,English;English;English;English,-73.81716474,40.7178808,brand sign;brand sign;brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2051,,,,,-73.81722921,40.71800839,,MAIN ST,11367,ST,Kew Gardens Hills
2052,brand sign_2052E_2.jpg,Key Foodl;Key Foodl,en,English;English,-73.81729367,40.71813599,brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2053,,,,,-73.81735813,40.71826359,,MAIN ST,11367,ST,Kew Gardens Hills
2054,brand sign_2054E_.jpg,Key Food FRESH PRODUCE C ORGANIC PRODUCTS KEY FOOD DELICATESSEN CHEESE DEPT FRESH DAIRY FRESH A;Key Food FRESH PRODUCE C ORGANIC PRODUCTS KEY FOOD DELICATESSEN CHEESE DEPT FRESH DAIRY FRESH A,en,English;English,-73.8174226,40.71839118,brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2055,brand sign_2055E_.jpg;brand sign_2055E_3.jpg,BU WINE 79-05 MAIN ST;BU NE IN ST WISE SPIRITS 718-380-5300;BU WINE 79-05 MAIN ST;BU NE IN ST WISE SPIRITS 718-380-5300,en;en,English;English;English;English,-73.81748706,40.71851878,brand sign;brand sign;brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2056,brand sign_2056E_.jpg;one way sign_2056E_.jpg;one way sign_2056E_2.jpg,10% an NORDEN FREE D m 900-3314 PORK;ONE WAY;LINE ANE MAY the;10% an NORDEN FREE D m 900-3314 PORK;ONE WAY;LINE ANE MAY the,en;en;en,English;English;English;English;English;English,-73.81755152,40.71864637,brand sign;one way sign;one way sign;brand sign;one way sign;one way sign,MAIN ST,11367,ST,Kew Gardens Hills
2057,one way sign_2057E_.jpg,ON WAY 228;ON WAY 228,en,English;English,-73.81761666,40.71877377,one way sign;one way sign,MAIN ST,11367,ST,Kew Gardens Hills
2058,,,,,-73.81768261,40.71890092,,MAIN ST,11367,ST,Kew Gardens Hills
2059,,,,,-73.81774856,40.71902808,,MAIN ST,11367,ST,Kew Gardens Hills
2060,,,,,-73.81781451,40.71915524,,MAIN ST,11367,ST,Kew Gardens Hills
2061,,,,,-73.81788045,40.71928239,,MAIN ST,11367,ST,Kew Gardens Hills
2062,,,,,-73.81794499,40.71940995,,MAIN ST,11367,ST,Kew Gardens Hills
2063,,,,,-73.81800562,40.71953863,,MAIN ST,11367,ST,Kew Gardens Hills
2064,,,,,-73.81806625,40.7196673,,MAIN ST,11367,ST,Kew Gardens Hills
2065,,,,,-73.81812688,40.71979598,,MAIN ST,11367,ST,Kew Gardens Hills
2066,parking regulation sign_2066E_.jpg,NO STAHONE Anytime RED ve;NO STAHONE Anytime RED ve,en,English;English,-73.81818751,40.71992466,parking regulation sign;parking regulation sign,MAIN ST,11367,ST,Kew Gardens Hills
2067,,,,,-73.81824814,40.72005333,,MAIN ST,11367,ST,Kew Gardens Hills
2068,street name sign_2068E_.jpg,MAIN ST;MAIN ST,en,English;English,-73.81831747,40.72017944,street name sign;street name sign,MAIN ST,11367,ST,Kew Gardens Hills
2069,,,,,-73.81838685,40.72030553,,MAIN ST,11367,ST,Kew Gardens Hills
2070,,,,,-73.81845623,40.72043162,,MAIN ST,11367,ST,Kew Gardens Hills
2071,,,,,-73.81852561,40.72055771,,MAIN ST,11367,ST,Kew Gardens Hills
2072,,,,,-73.81859499,40.7206838,,MAIN ST,11367,ST,Kew Gardens Hills
2073,,,,,-73.81866037,40.72081111,,MAIN ST,11367,ST,Kew Gardens Hills
2074,,,,,-73.8187249,40.72093868,,MAIN ST,11367,ST,Kew Gardens Hills
2075,,,,,-73.81878944,40.72106625,,MAIN ST,11367,ST,Kew Gardens Hills
2076,,,,,-73.81885397,40.72119382,,MAIN ST,11367,ST,Kew Gardens Hills
2077,,,,,-73.8189185,40.72132139,,MAIN ST,11367,ST,Kew Gardens Hills
2078,street name sign_2078E_.jpg,MAIN ST;MAIN ST,en,English;English,-73.81898435,40.72144857,street name sign;street name sign,MAIN ST,11367,ST,Kew Gardens Hills
2079,brand sign_2079E_.jpg,※ ※ ※ ※ ※ 兴 头 头头 头头;※ ※ ※ ※ ※ 兴 头 头头 头头,zh-CN,Chinese;Chinese,-73.81905104,40.7215755,brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2080,,,,,-73.81911774,40.72170242,,MAIN ST,11367,ST,Kew Gardens Hills
2081,,,,,-73.81918444,40.72182934,,MAIN ST,11367,ST,Kew Gardens Hills
2082,,,,,-73.81925114,40.72195626,,MAIN ST,11367,ST,Kew Gardens Hills
2083,,,,,-73.81931644,40.7220836,,MAIN ST,11367,ST,Kew Gardens Hills
2084,,,,,-73.8193792,40.72221168,,MAIN ST,11367,ST,Kew Gardens Hills
2085,,,,,-73.81944196,40.72233976,,MAIN ST,11367,ST,Kew Gardens Hills
2086,brand sign_2086E_.jpg;brand sign_2086E_2.jpg,ED FISH FRESH MEAT & POULTRY COLD CUTS BAKERY 47;AIRY SODA BEER CIGARETTES 718-261-2762 • . •;ED FISH FRESH MEAT & POULTRY COLD CUTS BAKERY 47;AIRY SODA BEER CIGARETTES 718-261-2762 • . •,en;en,English;English;English;English,-73.81950472,40.72246784,brand sign;brand sign;brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2087,brand sign_2087E_.jpg,LE-RETAIL FRUITS & VEGETABLES DAILY GROCERY DRY FR •;LE-RETAIL FRUITS & VEGETABLES DAILY GROCERY DRY FR •,en,English;English,-73.81956748,40.72259591,brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2088,,,,,-73.81963083,40.72272382,,MAIN ST,11367,ST,Kew Gardens Hills
2089,,,,,-73.81969846,40.72285045,,MAIN ST,11367,ST,Kew Gardens Hills
2090,building information sign_2090E_.jpg,718 g-s;718 g-s,en,English;English,-73.81976609,40.72297709,building information sign;building information sign,MAIN ST,11367,ST,Kew Gardens Hills
2091,,,,,-73.81983371,40.72310373,,MAIN ST,11367,ST,Kew Gardens Hills
2092,,,,,-73.81990134,40.72323036,,MAIN ST,11367,ST,Kew Gardens Hills
2093,,,,,-73.81996897,40.723357,,MAIN ST,11367,ST,Kew Gardens Hills
2094,brand sign_2094E_.jpg,Capital One Bank;Capital One Bank,en,English;English,-73.8200361,40.72348378,brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2095,,,,,-73.82010322,40.72361057,,MAIN ST,11367,ST,Kew Gardens Hills
2096,brand sign_2096E_.jpg;parking regulation sign_2096E_.jpg,SHEVA HIGH SC;Anytime ONENOTE ON;SHEVA HIGH SC;Anytime ONENOTE ON,en;en,English;English;English;English,-73.82017034,40.72373736,brand sign;parking regulation sign;brand sign;parking regulation sign,MAIN ST,11367,ST,Kew Gardens Hills
2097,,,,,-73.82023746,40.72386415,,MAIN ST,11367,ST,Kew Gardens Hills
2098,do not enter sign_2098E_.jpg,DO NOT ENTER;DO NOT ENTER,en,English;English,-73.82030458,40.72399095,do not enter sign;do not enter sign,MAIN ST,11367,ST,Kew Gardens Hills
2099,brand sign_2099E_.jpg,me HA PALACE OSHER RESTAURANT;me HA PALACE OSHER RESTAURANT,en,English;English,-73.8203696,40.72411836,brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2100,,,,,-73.82043396,40.72424598,,MAIN ST,11367,ST,Kew Gardens Hills
2101,brand sign_2101E_2.jpg,73-17 Main St.;73-17 Main St.,en,English;English,-73.82049832,40.72437359,brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2102,brand sign_2102E_2.jpg,NATIONAL MEDICAL & SURGICAL SUPPLY;NATIONAL MEDICAL & SURGICAL SUPPLY,en,English;English,-73.82056268,40.72450121,brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2103,,,,,-73.82062705,40.72462882,,MAIN ST,11367,ST,Kew Gardens Hills
2104,,,,,-73.82069019,40.72475678,,MAIN ST,11367,ST,Kew Gardens Hills
2105,brand sign_2105E_2.jpg;brand sign_2105E_.jpg,MAIN ST.;PHARMACY R;MAIN ST.;PHARMACY R,en;en,English;English;English;English,-73.82075173,40.7248852,brand sign;brand sign;brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2106,brand sign_2106E_.jpg,Amity Studie ll Custom Frami PHOTOGRAPHY- EXPERT PHOTO RESTORATION-PASSPORT 72-65 MAIN ST;Amity Studie ll Custom Frami PHOTOGRAPHY- EXPERT PHOTO RESTORATION-PASSPORT 72-65 MAIN ST,en,English;English,-73.82081327,40.72501361,brand sign;brand sign,MAIN ST,11367,ST,Kew Gardens Hills
2107,,,,,-73.82087481,40.72514203,,MAIN ST,11367,ST,Kew Gardens Hills
2108,,,,,-73.82093883,40.72526974,,MAIN ST,11367,ST,Kew Gardens Hills
2109,,,,,-73.8210033,40.72539732,,72 DR,11367,DR,Kew Gardens Hills
